node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
94	GO:0060836	protein	functional_pathway	ACVRL1	lymphatic endothelial cell differentiation
5629	GO:0060836	protein	functional_pathway	PROX1	lymphatic endothelial cell differentiation
5629	GO:0060849	protein	functional_pathway	PROX1	regulation of transcription involved in lymphatic endothelial cell fate commitment
7026	GO:0060849	protein	functional_pathway	NR2F2	regulation of transcription involved in lymphatic endothelial cell fate commitment
3198	GO:0060876	protein	functional_pathway	HOXA1	semicircular canal formation
7291	GO:0060900	protein	functional_pathway	TWIST1	embryonic camera-type eye formation
64220	GO:0060900	protein	functional_pathway	STRA6	embryonic camera-type eye formation
1001	GO:0060901	protein	functional_pathway	CDH3	regulation of hair cycle by canonical Wnt signaling pathway
7474	GO:0060907	protein	functional_pathway	WNT5A	positive regulation of macrophage cytokine production
3670	GO:0060913	protein	functional_pathway	ISL1	cardiac cell fate determination
64321	GO:0060913	protein	functional_pathway	SOX17	cardiac cell fate determination
90	GO:0060923	protein	functional_pathway	ACVR1	cardiac muscle cell fate commitment
406991	GO:0060940	protein	functional_pathway	MIR21	epithelial to mesenchymal transition involved in cardiac fibroblast development
2627	GO:0060947	protein	functional_pathway	GATA6	cardiac vascular smooth muscle cell differentiation
3084	GO:0060956	protein	functional_pathway	NRG1	endocardial cell differentiation
2332	GO:0060964	protein	functional_pathway	FMR1	regulation of gene silencing by miRNA
1994	GO:0060965	protein	functional_pathway	ELAVL1	negative regulation of gene silencing by miRNA
5460	GO:0060965	protein	functional_pathway	POU5F1	negative regulation of gene silencing by miRNA
5468	GO:0060965	protein	functional_pathway	PPARG	negative regulation of gene silencing by miRNA
7040	GO:0060965	protein	functional_pathway	TGFB1	negative regulation of gene silencing by miRNA
373863	GO:0060965	protein	functional_pathway	DND1	negative regulation of gene silencing by miRNA
1954	GO:0060972	protein	functional_pathway	MEGF8	left/right pattern formation
123872	GO:0060972	protein	functional_pathway	DNAAF1	left/right pattern formation
161742	GO:0060979	protein	functional_pathway	SPRED1	vasculogenesis involved in coronary vascular morphogenesis
274	GO:0060988	protein	functional_pathway	BIN1	lipid tube assembly
51429	GO:0060988	protein	functional_pathway	SNX9	lipid tube assembly
378	GO:0060996	protein	functional_pathway	ARF4	dendritic spine development
23380	GO:0060996	protein	functional_pathway	SRGAP2	dendritic spine development
57468	GO:0060996	protein	functional_pathway	SLC12A5	dendritic spine development
1501	GO:0060997	protein	functional_pathway	CTNND2	dendritic spine morphogenesis
7476	GO:0060997	protein	functional_pathway	WNT7A	dendritic spine morphogenesis
2332	GO:0060998	protein	functional_pathway	FMR1	regulation of dendritic spine development
348	GO:0060999	protein	functional_pathway	APOE	positive regulation of dendritic spine development
5663	GO:0060999	protein	functional_pathway	PSEN1	positive regulation of dendritic spine development
8536	GO:0060999	protein	functional_pathway	CAMK1	positive regulation of dendritic spine development
22871	GO:0060999	protein	functional_pathway	NLGN1	positive regulation of dendritic spine development
1072	GO:0061001	protein	functional_pathway	CFL1	regulation of dendritic spine morphogenesis
80725	GO:0061001	protein	functional_pathway	SRCIN1	regulation of dendritic spine morphogenesis
120892	GO:0061001	protein	functional_pathway	LRRK2	regulation of dendritic spine morphogenesis
22871	GO:0061002	protein	functional_pathway	NLGN1	negative regulation of dendritic spine morphogenesis
25836	GO:0061010	protein	functional_pathway	NIPBL	gall bladder development
5976	GO:0061014	protein	functional_pathway	UPF1	positive regulation of mRNA catabolic process
8570	GO:0061014	protein	functional_pathway	KHSRP	positive regulation of mRNA catabolic process
9337	GO:0061014	protein	functional_pathway	CNOT8	positive regulation of mRNA catabolic process
23019	GO:0061014	protein	functional_pathway	CNOT1	positive regulation of mRNA catabolic process
29883	GO:0061014	protein	functional_pathway	CNOT7	positive regulation of mRNA catabolic process
56829	GO:0061014	protein	functional_pathway	ZC3HAV1	positive regulation of mRNA catabolic process
79899	GO:0061014	protein	functional_pathway	PRR5L	positive regulation of mRNA catabolic process
80149	GO:0061014	protein	functional_pathway	ZC3H12A	positive regulation of mRNA catabolic process
87178	GO:0061014	protein	functional_pathway	PNPT1	positive regulation of mRNA catabolic process
5901	GO:0061015	protein	functional_pathway	RAN	snRNA import into nucleus
2150	GO:0061028	protein	functional_pathway	F2RL1	establishment of endothelial barrier
2889	GO:0061028	protein	functional_pathway	RAPGEF1	establishment of endothelial barrier
3383	GO:0061028	protein	functional_pathway	ICAM1	establishment of endothelial barrier
4478	GO:0061028	protein	functional_pathway	MSN	establishment of endothelial barrier
5906	GO:0061028	protein	functional_pathway	RAP1A	establishment of endothelial barrier
5908	GO:0061028	protein	functional_pathway	RAP1B	establishment of endothelial barrier
5962	GO:0061028	protein	functional_pathway	RDX	establishment of endothelial barrier
7430	GO:0061028	protein	functional_pathway	EZR	establishment of endothelial barrier
9693	GO:0061028	protein	functional_pathway	RAPGEF2	establishment of endothelial barrier
10411	GO:0061028	protein	functional_pathway	RAPGEF3	establishment of endothelial barrier
26051	GO:0061028	protein	functional_pathway	PPP1R16B	establishment of endothelial barrier
54345	GO:0061028	protein	functional_pathway	SOX18	establishment of endothelial barrier
91663	GO:0061028	protein	functional_pathway	MYADM	establishment of endothelial barrier
153562	GO:0061028	protein	functional_pathway	MARVELD2	establishment of endothelial barrier
7291	GO:0061029	protein	functional_pathway	TWIST1	eyelid development in camera-type eye
64220	GO:0061029	protein	functional_pathway	STRA6	eyelid development in camera-type eye
7490	GO:0061032	protein	functional_pathway	WT1	visceral serous pericardium development
2252	GO:0061033	protein	functional_pathway	FGF7	secretion by lung epithelial cell involved in lung growth
2255	GO:0061033	protein	functional_pathway	FGF10	secretion by lung epithelial cell involved in lung growth
6299	GO:0061034	protein	functional_pathway	SALL1	olfactory bulb mitral cell layer development
25836	GO:0061038	protein	functional_pathway	NIPBL	uterus morphogenesis
64220	GO:0061038	protein	functional_pathway	STRA6	uterus morphogenesis
5054	GO:0061044	protein	functional_pathway	SERPINE1	negative regulation of vascular wound healing
406947	GO:0061044	protein	functional_pathway	MIR155	negative regulation of vascular wound healing
407040	GO:0061044	protein	functional_pathway	MIR34A	negative regulation of vascular wound healing
7124	GO:0061048	protein	functional_pathway	TNF	negative regulation of branching involved in lung morphogenesis
1906	GO:0061051	protein	functional_pathway	EDN1	positive regulation of cell growth involved in cardiac muscle cell development
3479	GO:0061051	protein	functional_pathway	IGF1	positive regulation of cell growth involved in cardiac muscle cell development
406979	GO:0061051	protein	functional_pathway	MIR19A	positive regulation of cell growth involved in cardiac muscle cell development
406980	GO:0061051	protein	functional_pathway	MIR19B1	positive regulation of cell growth involved in cardiac muscle cell development
406981	GO:0061051	protein	functional_pathway	MIR19B2	positive regulation of cell growth involved in cardiac muscle cell development
5727	GO:0061053	protein	functional_pathway	PTCH1	somite development
5080	GO:0061072	protein	functional_pathway	PAX6	iris morphogenesis
5308	GO:0061072	protein	functional_pathway	PITX2	iris morphogenesis
7781	GO:0061088	protein	functional_pathway	SLC30A3	regulation of sequestering of zinc ion
7782	GO:0061088	protein	functional_pathway	SLC30A4	regulation of sequestering of zinc ion
8943	GO:0061088	protein	functional_pathway	AP3D1	regulation of sequestering of zinc ion
7780	GO:0061090	protein	functional_pathway	SLC30A2	positive regulation of sequestering of zinc ion
5244	GO:0061092	protein	functional_pathway	ABCB4	positive regulation of phospholipid translocation
5244	GO:2001140	protein	functional_pathway	ABCB4	positive regulation of phospholipid transport
27166	GO:2001140	protein	functional_pathway	PRELID1	positive regulation of phospholipid transport
51499	GO:2001140	protein	functional_pathway	TRIAP1	positive regulation of phospholipid transport
7481	GO:0061101	protein	functional_pathway	WNT11	neuroendocrine cell differentiation
56647	GO:0061101	protein	functional_pathway	BCCIP	neuroendocrine cell differentiation
64220	GO:0061143	protein	functional_pathway	STRA6	alveolar primary septum development
94	GO:0061154	protein	functional_pathway	ACVRL1	endothelial tube morphogenesis
388	GO:0061154	protein	functional_pathway	RHOB	endothelial tube morphogenesis
1460	GO:0061154	protein	functional_pathway	CSNK2B	endothelial tube morphogenesis
1499	GO:0061154	protein	functional_pathway	CTNNB1	endothelial tube morphogenesis
83605	GO:0061154	protein	functional_pathway	CCM2	endothelial tube morphogenesis
406991	GO:0061154	protein	functional_pathway	MIR21	endothelial tube morphogenesis
652	GO:0061155	protein	functional_pathway	BMP4	pulmonary artery endothelial tube morphogenesis
182	GO:0061156	protein	functional_pathway	JAG1	pulmonary artery morphogenesis
64220	GO:0061156	protein	functional_pathway	STRA6	pulmonary artery morphogenesis
26058	GO:0061157	protein	functional_pathway	GIGYF2	mRNA destabilization
51441	GO:0061157	protein	functional_pathway	YTHDF2	mRNA destabilization
253943	GO:0061157	protein	functional_pathway	YTHDF3	mRNA destabilization
677	GO:0061158	protein	functional_pathway	ZFP36L1	3'-UTR-mediated mRNA destabilization
678	GO:0061158	protein	functional_pathway	ZFP36L2	3'-UTR-mediated mRNA destabilization
5976	GO:0061158	protein	functional_pathway	UPF1	3'-UTR-mediated mRNA destabilization
7538	GO:0061158	protein	functional_pathway	ZFP36	3'-UTR-mediated mRNA destabilization
8570	GO:0061158	protein	functional_pathway	KHSRP	3'-UTR-mediated mRNA destabilization
22849	GO:0061158	protein	functional_pathway	CPEB3	3'-UTR-mediated mRNA destabilization
80149	GO:0061158	protein	functional_pathway	ZC3H12A	3'-UTR-mediated mRNA destabilization
131405	GO:0061158	protein	functional_pathway	TRIM71	3'-UTR-mediated mRNA destabilization
150	GO:0061179	protein	functional_pathway	ADRA2A	negative regulation of insulin secretion involved in cellular response to glucose stimulus
7471	GO:0061184	protein	functional_pathway	WNT1	positive regulation of dermatome development
54361	GO:0061184	protein	functional_pathway	WNT4	positive regulation of dermatome development
89780	GO:0061184	protein	functional_pathway	WNT3A	positive regulation of dermatome development
5253	GO:0061188	protein	functional_pathway	PHF2	negative regulation of chromatin silencing at rDNA
23133	GO:0061188	protein	functional_pathway	PHF8	negative regulation of chromatin silencing at rDNA
6469	GO:0061189	protein	functional_pathway	SHH	positive regulation of sclerotome development
54361	GO:0061205	protein	functional_pathway	WNT4	paramesonephric duct development
64220	GO:0061205	protein	functional_pathway	STRA6	paramesonephric duct development
652	GO:0090184	protein	functional_pathway	BMP4	positive regulation of kidney development
8322	GO:0061299	protein	functional_pathway	FZD4	retina vasculature morphogenesis in camera-type eye
780	GO:0061302	protein	functional_pathway	DDR1	smooth muscle cell-matrix adhesion
7448	GO:0061302	protein	functional_pathway	VTN	smooth muscle cell-matrix adhesion
5080	GO:0061303	protein	functional_pathway	PAX6	cornea development in camera-type eye
1282	GO:0061304	protein	functional_pathway	COL4A1	retinal blood vessel morphogenesis
4041	GO:0061304	protein	functional_pathway	LRP5	retinal blood vessel morphogenesis
182	GO:0061314	protein	functional_pathway	JAG1	Notch signaling involved in heart development
4851	GO:0061314	protein	functional_pathway	NOTCH1	Notch signaling involved in heart development
89780	GO:0061317	protein	functional_pathway	WNT3A	canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
6772	GO:0061326	protein	functional_pathway	STAT1	renal tubule development
1282	GO:0061333	protein	functional_pathway	COL4A1	renal tubule morphogenesis
775	GO:0061337	protein	functional_pathway	CACNA1C	cardiac conduction
79971	GO:0061355	protein	functional_pathway	WLS	Wnt protein secretion
25930	GO:0061357	protein	functional_pathway	PTPN23	positive regulation of Wnt protein secretion
79971	GO:0061357	protein	functional_pathway	WLS	positive regulation of Wnt protein secretion
4988	GO:0061358	protein	functional_pathway	OPRM1	negative regulation of Wnt protein secretion
54361	GO:0061369	protein	functional_pathway	WNT4	negative regulation of testicular blood vessel morphogenesis
6716	GO:0061370	protein	functional_pathway	SRD5A2	testosterone biosynthetic process
8644	GO:0061370	protein	functional_pathway	AKR1C3	testosterone biosynthetic process
3297	GO:0061408	protein	functional_pathway	HSF1	positive regulation of transcription from RNA polymerase II promoter in response to heat stress
571	GO:0061418	protein	functional_pathway	BACH1	regulation of transcription from RNA polymerase II promoter in response to hypoxia
219736	GO:0061418	protein	functional_pathway	STOX1	regulation of transcription from RNA polymerase II promoter in response to hypoxia
101	GO:0071456	protein	functional_pathway	ADAM8	cellular response to hypoxia
358	GO:0071456	protein	functional_pathway	AQP1	cellular response to hypoxia
360	GO:0071456	protein	functional_pathway	AQP3	cellular response to hypoxia
664	GO:0071456	protein	functional_pathway	BNIP3	cellular response to hypoxia
665	GO:0071456	protein	functional_pathway	BNIP3L	cellular response to hypoxia
677	GO:0071456	protein	functional_pathway	ZFP36L1	cellular response to hypoxia
2034	GO:0071456	protein	functional_pathway	EPAS1	cellular response to hypoxia
2168	GO:0071456	protein	functional_pathway	FABP1	cellular response to hypoxia
2627	GO:0071456	protein	functional_pathway	GATA6	cellular response to hypoxia
3091	GO:0071456	protein	functional_pathway	HIF1A	cellular response to hypoxia
4609	GO:0071456	protein	functional_pathway	MYC	cellular response to hypoxia
4824	GO:0071456	protein	functional_pathway	NKX3-1	cellular response to hypoxia
4985	GO:0071456	protein	functional_pathway	OPRD1	cellular response to hypoxia
5034	GO:0071456	protein	functional_pathway	P4HB	cellular response to hypoxia
5230	GO:0071456	protein	functional_pathway	PGK1	cellular response to hypoxia
5740	GO:0071456	protein	functional_pathway	PTGIS	cellular response to hypoxia
6095	GO:0071456	protein	functional_pathway	RORA	cellular response to hypoxia
6839	GO:0071456	protein	functional_pathway	SUV39H1	cellular response to hypoxia
7012	GO:0071456	protein	functional_pathway	TERC	cellular response to hypoxia
7015	GO:0071456	protein	functional_pathway		cellular response to hypoxia
7291	GO:0071456	protein	functional_pathway	TWIST1	cellular response to hypoxia
7422	GO:0071456	protein	functional_pathway	VEGFA	cellular response to hypoxia
9520	GO:0071456	protein	functional_pathway	NPEPPS	cellular response to hypoxia
10449	GO:0071456	protein	functional_pathway	ACAA2	cellular response to hypoxia
10525	GO:0071456	protein	functional_pathway	HYOU1	cellular response to hypoxia
22933	GO:0071456	protein	functional_pathway	SIRT2	cellular response to hypoxia
23411	GO:0071456	protein	functional_pathway	SIRT1	cellular response to hypoxia
26355	GO:0071456	protein	functional_pathway	FAM162A	cellular response to hypoxia
26608	GO:0071456	protein	functional_pathway	TBL2	cellular response to hypoxia
28984	GO:0071456	protein	functional_pathway	RGCC	cellular response to hypoxia
29979	GO:0071456	protein	functional_pathway	UBQLN1	cellular response to hypoxia
29997	GO:0071456	protein	functional_pathway	NOP53	cellular response to hypoxia
50809	GO:0071456	protein	functional_pathway	HP1BP3	cellular response to hypoxia
56776	GO:0071456	protein	functional_pathway	FMN2	cellular response to hypoxia
57103	GO:0071456	protein	functional_pathway	TIGAR	cellular response to hypoxia
64506	GO:0071456	protein	functional_pathway	CPEB1	cellular response to hypoxia
65018	GO:0071456	protein	functional_pathway	PINK1	cellular response to hypoxia
79625	GO:0071456	protein	functional_pathway	NDNF	cellular response to hypoxia
79723	GO:0071456	protein	functional_pathway	SUV39H2	cellular response to hypoxia
114769	GO:0071456	protein	functional_pathway	CARD16	cellular response to hypoxia
132864	GO:0071456	protein	functional_pathway	CPEB2	cellular response to hypoxia
406952	GO:0071456	protein	functional_pathway	MIR17	cellular response to hypoxia
3091	GO:0061419	protein	functional_pathway	HIF1A	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia
3516	GO:0061419	protein	functional_pathway	RBPJ	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia
4780	GO:0061419	protein	functional_pathway	NFE2L2	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia
7422	GO:0061419	protein	functional_pathway	VEGFA	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia
7428	GO:0061428	protein	functional_pathway	VHL	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
10370	GO:0061428	protein	functional_pathway	CITED2	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
22933	GO:0061428	protein	functional_pathway	SIRT2	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
55662	GO:0061428	protein	functional_pathway	HIF1AN	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia
3303	GO:0097201	protein	functional_pathway	HSPA1A	negative regulation of transcription from RNA polymerase II promoter in response to stress
3337	GO:0097201	protein	functional_pathway	DNAJB1	negative regulation of transcription from RNA polymerase II promoter in response to stress
9531	GO:0097201	protein	functional_pathway	BAG3	negative regulation of transcription from RNA polymerase II promoter in response to stress
1364	GO:0061436	protein	functional_pathway	CLDN4	establishment of skin barrier
3925	GO:0061436	protein	functional_pathway	STMN1	establishment of skin barrier
4233	GO:0061436	protein	functional_pathway		establishment of skin barrier
9076	GO:0061436	protein	functional_pathway	CLDN1	establishment of skin barrier
90	GO:0061445	protein	functional_pathway	ACVR1	endocardial cushion cell fate commitment
6188	GO:0061481	protein	functional_pathway	RPS3	response to TNF agonist
4856	GO:0061484	protein	functional_pathway	CCN3	hematopoietic stem cell homeostasis
9898	GO:0061484	protein	functional_pathway	UBAP2L	hematopoietic stem cell homeostasis
81704	GO:0061485	protein	functional_pathway	DOCK8	memory T cell proliferation
26005	GO:0061511	protein	functional_pathway	C2CD3	centriole elongation
55835	GO:0061511	protein	functional_pathway	CENPJ	centriole elongation
582	GO:0061512	protein	functional_pathway	BBS1	protein localization to cilium
585	GO:0061512	protein	functional_pathway	BBS4	protein localization to cilium
1453	GO:0061512	protein	functional_pathway	CSNK1D	protein localization to cilium
9742	GO:0061512	protein	functional_pathway	IFT140	protein localization to cilium
10938	GO:0061512	protein	functional_pathway	EHD1	protein localization to cilium
27241	GO:0061512	protein	functional_pathway	BBS9	protein localization to cilium
29887	GO:0061512	protein	functional_pathway	SNX10	protein localization to cilium
51382	GO:0061512	protein	functional_pathway	ATP6V1D	protein localization to cilium
55764	GO:0061512	protein	functional_pathway	IFT122	protein localization to cilium
79809	GO:0061512	protein	functional_pathway	TTC21B	protein localization to cilium
84100	GO:0061512	protein	functional_pathway	ARL6	protein localization to cilium
1191	GO:0061518	protein	functional_pathway	CLU	microglial cell proliferation
775	GO:0061577	protein	functional_pathway	CACNA1C	calcium ion transmembrane transport via high voltage-gated calcium channel
411	GO:0061580	protein	functional_pathway	ARSB	colon epithelial cell migration
2113	GO:0061614	protein	functional_pathway	ETS1	pri-miRNA transcription by RNA polymerase II
5468	GO:0061614	protein	functional_pathway	PPARG	pri-miRNA transcription by RNA polymerase II
5970	GO:0061614	protein	functional_pathway	RELA	pri-miRNA transcription by RNA polymerase II
6688	GO:0061614	protein	functional_pathway	SPI1	pri-miRNA transcription by RNA polymerase II
8061	GO:0061614	protein	functional_pathway	FOSL1	pri-miRNA transcription by RNA polymerase II
9314	GO:0061614	protein	functional_pathway	KLF4	pri-miRNA transcription by RNA polymerase II
5213	GO:0061615	protein	functional_pathway	PFKM	glycolytic process through fructose-6-phosphate
2023	GO:0061621	protein	functional_pathway	ENO1	canonical glycolysis
6892	GO:0061635	protein	functional_pathway	TAPBP	regulation of protein complex stability
8878	GO:0061635	protein	functional_pathway	SQSTM1	regulation of protein complex stability
11267	GO:0061635	protein	functional_pathway	SNF8	regulation of protein complex stability
60592	GO:0061635	protein	functional_pathway	SCOC	regulation of protein complex stability
60684	GO:0061635	protein	functional_pathway	TRAPPC11	regulation of protein complex stability
345611	GO:0061635	protein	functional_pathway	IRGM	regulation of protein complex stability
3920	GO:0061684	protein	functional_pathway	LAMP2	chaperone-mediated autophagy
23408	GO:0061698	protein	functional_pathway	SIRT5	protein deglutarylation
54463	GO:0061709	protein	functional_pathway	RETREG1	reticulophagy
5071	GO:0061734	protein	functional_pathway	PRKN	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
10013	GO:0061734	protein	functional_pathway	HDAC6	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
10133	GO:0061734	protein	functional_pathway	OPTN	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
5071	GO:0098779	protein	functional_pathway	PRKN	positive regulation of mitophagy in response to mitochondrial depolarization
54543	GO:0098779	protein	functional_pathway	TOMM7	positive regulation of mitophagy in response to mitochondrial depolarization
65018	GO:0098779	protein	functional_pathway	PINK1	positive regulation of mitophagy in response to mitochondrial depolarization
5996	GO:0061737	protein	functional_pathway	RGS1	leukotriene signaling pathway
345611	GO:0061739	protein	functional_pathway	IRGM	protein lipidation involved in autophagosome assembly
3312	GO:0061740	protein	functional_pathway	HSPA8	protein targeting to lysosome involved in chaperone-mediated autophagy
3920	GO:0061740	protein	functional_pathway	LAMP2	protein targeting to lysosome involved in chaperone-mediated autophagy
57154	GO:0071211	protein	functional_pathway	SMURF1	protein targeting to vacuole involved in autophagy
407021	GO:0061754	protein	functional_pathway	MIR29A	negative regulation of circulating fibrinogen levels
407024	GO:0061754	protein	functional_pathway	MIR29B1	negative regulation of circulating fibrinogen levels
407025	GO:0061754	protein	functional_pathway	MIR29B2	negative regulation of circulating fibrinogen levels
407026	GO:0061754	protein	functional_pathway	MIR29C	negative regulation of circulating fibrinogen levels
5562	GO:0061762	protein	functional_pathway	PRKAA1	CAMKK-AMPK signaling cascade
10645	GO:0061762	protein	functional_pathway	CAMKK2	CAMKK-AMPK signaling cascade
345611	GO:0061762	protein	functional_pathway	IRGM	CAMKK-AMPK signaling cascade
5121	GO:0099004	protein	functional_pathway	PCP4	calmodulin dependent kinase signaling pathway
348	GO:0061771	protein	functional_pathway	APOE	response to caloric restriction
3949	GO:0061771	protein	functional_pathway	LDLR	response to caloric restriction
2067	GO:0061819	protein	functional_pathway	ERCC1	telomeric DNA-containing double minutes formation
2072	GO:0061819	protein	functional_pathway	ERCC4	telomeric DNA-containing double minutes formation
641	GO:0061820	protein	functional_pathway	BLM	telomeric D-loop disassembly
7013	GO:0061820	protein	functional_pathway	TERF1	telomeric D-loop disassembly
7014	GO:0061820	protein	functional_pathway	TERF2	telomeric D-loop disassembly
7486	GO:0061820	protein	functional_pathway	WRN	telomeric D-loop disassembly
9401	GO:0061820	protein	functional_pathway	RECQL4	telomeric D-loop disassembly
25913	GO:0061820	protein	functional_pathway	POT1	telomeric D-loop disassembly
79008	GO:0061820	protein	functional_pathway	SLX1B	telomeric D-loop disassembly
84464	GO:0061820	protein	functional_pathway	SLX4	telomeric D-loop disassembly
548593	GO:0061820	protein	functional_pathway	SLX1A	telomeric D-loop disassembly
51750	GO:0090657	protein	functional_pathway	RTEL1	telomeric loop disassembly
7415	GO:0061857	protein	functional_pathway	VCP	endoplasmic reticulum stress-induced pre-emptive quality control
7917	GO:0061857	protein	functional_pathway	BAG6	endoplasmic reticulum stress-induced pre-emptive quality control
177	GO:0061890	protein	functional_pathway	AGER	positive regulation of astrocyte activation
351	GO:0061890	protein	functional_pathway	APP	positive regulation of astrocyte activation
84630	GO:0061890	protein	functional_pathway	TTBK1	positive regulation of astrocyte activation
2033	GO:0061921	protein	functional_pathway	EP300	peptidyl-lysine propionylation
54765	GO:0061944	protein	functional_pathway	TRIM44	negative regulation of protein K48-linked ubiquitination
267	GO:0070936	protein	functional_pathway	AMFR	protein K48-linked ubiquitination
997	GO:0070936	protein	functional_pathway	CDC34	protein K48-linked ubiquitination
3093	GO:0070936	protein	functional_pathway	UBE2K	protein K48-linked ubiquitination
5071	GO:0070936	protein	functional_pathway	PRKN	protein K48-linked ubiquitination
6048	GO:0070936	protein	functional_pathway	RNF5	protein K48-linked ubiquitination
7128	GO:0070936	protein	functional_pathway	TNFAIP3	protein K48-linked ubiquitination
7267	GO:0070936	protein	functional_pathway	TTC3	protein K48-linked ubiquitination
7319	GO:0070936	protein	functional_pathway	UBE2A	protein K48-linked ubiquitination
7320	GO:0070936	protein	functional_pathway	UBE2B	protein K48-linked ubiquitination
7321	GO:0070936	protein	functional_pathway	UBE2D1	protein K48-linked ubiquitination
7322	GO:0070936	protein	functional_pathway	UBE2D2	protein K48-linked ubiquitination
7323	GO:0070936	protein	functional_pathway	UBE2D3	protein K48-linked ubiquitination
7324	GO:0070936	protein	functional_pathway	UBE2E1	protein K48-linked ubiquitination
7325	GO:0070936	protein	functional_pathway	UBE2E2	protein K48-linked ubiquitination
7326	GO:0070936	protein	functional_pathway	UBE2G1	protein K48-linked ubiquitination
7327	GO:0070936	protein	functional_pathway	UBE2G2	protein K48-linked ubiquitination
7328	GO:0070936	protein	functional_pathway	UBE2H	protein K48-linked ubiquitination
7337	GO:0070936	protein	functional_pathway	UBE3A	protein K48-linked ubiquitination
9025	GO:0070936	protein	functional_pathway	RNF8	protein K48-linked ubiquitination
10210	GO:0070936	protein	functional_pathway	TOPORS	protein K48-linked ubiquitination
10299	GO:0070936	protein	functional_pathway	MARCH6	protein K48-linked ubiquitination
10425	GO:0070936	protein	functional_pathway	ARIH2	protein K48-linked ubiquitination
10477	GO:0070936	protein	functional_pathway	UBE2E3	protein K48-linked ubiquitination
11065	GO:0070936	protein	functional_pathway	UBE2C	protein K48-linked ubiquitination
23327	GO:0070936	protein	functional_pathway	NEDD4L	protein K48-linked ubiquitination
26249	GO:0070936	protein	functional_pathway	KLHL3	protein K48-linked ubiquitination
29089	GO:0070936	protein	functional_pathway	UBE2T	protein K48-linked ubiquitination
51283	GO:0070936	protein	functional_pathway	BFAR	protein K48-linked ubiquitination
51366	GO:0070936	protein	functional_pathway	UBR5	protein K48-linked ubiquitination
51619	GO:0070936	protein	functional_pathway	UBE2D4	protein K48-linked ubiquitination
54476	GO:0070936	protein	functional_pathway	RNF216	protein K48-linked ubiquitination
54926	GO:0070936	protein	functional_pathway	UBE2R2	protein K48-linked ubiquitination
57531	GO:0070936	protein	functional_pathway	HACE1	protein K48-linked ubiquitination
80196	GO:0070936	protein	functional_pathway	RNF34	protein K48-linked ubiquitination
81847	GO:0070936	protein	functional_pathway	RNF146	protein K48-linked ubiquitination
83737	GO:0070936	protein	functional_pathway	ITCH	protein K48-linked ubiquitination
84447	GO:0070936	protein	functional_pathway	SYVN1	protein K48-linked ubiquitination
92912	GO:0070936	protein	functional_pathway	UBE2Q2	protein K48-linked ubiquitination
117584	GO:0070936	protein	functional_pathway	RFFL	protein K48-linked ubiquitination
149603	GO:0070936	protein	functional_pathway	RNF187	protein K48-linked ubiquitination
151636	GO:0070936	protein	functional_pathway	DTX3L	protein K48-linked ubiquitination
220441	GO:0070936	protein	functional_pathway	RNF152	protein K48-linked ubiquitination
88	GO:0072659	protein	functional_pathway	ACTN2	protein localization to plasma membrane
286	GO:0072659	protein	functional_pathway	ANK1	protein localization to plasma membrane
287	GO:0072659	protein	functional_pathway	ANK2	protein localization to plasma membrane
288	GO:0072659	protein	functional_pathway	ANK3	protein localization to plasma membrane
481	GO:0072659	protein	functional_pathway	ATP1B1	protein localization to plasma membrane
483	GO:0072659	protein	functional_pathway	ATP1B3	protein localization to plasma membrane
799	GO:0072659	protein	functional_pathway	CALCR	protein localization to plasma membrane
999	GO:0072659	protein	functional_pathway	CDH1	protein localization to plasma membrane
1739	GO:0072659	protein	functional_pathway	DLG1	protein localization to plasma membrane
2316	GO:0072659	protein	functional_pathway		protein localization to plasma membrane
2319	GO:0072659	protein	functional_pathway	FLOT2	protein localization to plasma membrane
2580	GO:0072659	protein	functional_pathway	GAK	protein localization to plasma membrane
2621	GO:0072659	protein	functional_pathway	GAS6	protein localization to plasma membrane
3551	GO:0072659	protein	functional_pathway	IKBKB	protein localization to plasma membrane
3728	GO:0072659	protein	functional_pathway	JUP	protein localization to plasma membrane
5318	GO:0072659	protein	functional_pathway	PKP2	protein localization to plasma membrane
5727	GO:0072659	protein	functional_pathway	PTCH1	protein localization to plasma membrane
5872	GO:0072659	protein	functional_pathway	RAB13	protein localization to plasma membrane
5911	GO:0072659	protein	functional_pathway	RAP2A	protein localization to plasma membrane
5962	GO:0072659	protein	functional_pathway	RDX	protein localization to plasma membrane
6093	GO:0072659	protein	functional_pathway	ROCK1	protein localization to plasma membrane
6281	GO:0072659	protein	functional_pathway	S100A10	protein localization to plasma membrane
